2025-04-28 15:37:43 [main] INFO  c.f.a.FoodOrderApp - Application started...
2025-04-28 17:20:10 [main] DEBUG o.j.logging - Logging Provider: org.jboss.logging.Slf4jLoggerProvider
2025-04-28 17:20:10 [main] DEBUG o.h.j.HibernatePersistenceProvider - Located and parsed 1 persistence units; checking each
2025-04-28 17:20:10 [main] DEBUG o.h.j.HibernatePersistenceProvider - Checking persistence-unit [name=myJpaUnit, explicit-provider=org.hibernate.jpa.HibernatePersistenceProvider] against incoming persistence unit name [myJpaUnit]
2025-04-28 17:20:10 [main] DEBUG o.h.j.b.s.ProviderChecker - Persistence-unit [myJpaUnit] requested PersistenceProvider [org.hibernate.jpa.HibernatePersistenceProvider]
2025-04-28 17:20:10 [main] DEBUG o.h.j.i.u.LogHelper - PersistenceUnitInfo [
	name: myJpaUnit
	persistence provider classname: org.hibernate.jpa.HibernatePersistenceProvider
	classloader: null
	excludeUnlistedClasses: false
	JTA datasource: null
	Non JTA datasource: null
	Transaction type: RESOURCE_LOCAL
	PU root URL: file:/D:/FoodOrderApp/food-ordering-app-jdbc-maven/target/classes/
	Shared Cache Mode: null
	Validation Mode: null
	Jar files URLs []
	Managed classes names [
		com.foodorder.app.entities.User]
	Mapping files names []
	Properties [
		javax.persistence.jdbc.driver: org.postgresql.Driver
		javax.persistence.jdbc.password: root
		hibernate.dialect: org.hibernate.dialect.PostgreSQLDialect
		javax.persistence.jdbc.url: jdbc:postgresql://localhost:5432/foodOrderingApp
		hibernate.show_sql: true
		hibernate.hbm2ddl.auto: update
		javax.persistence.jdbc.user: postgres]
2025-04-28 17:20:10 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.boot.beanvalidation.BeanValidationIntegrator].
2025-04-28 17:20:10 [main] DEBUG o.h.i.i.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2025-04-28 17:20:10 [main] INFO  o.h.Version - HHH000412: Hibernate ORM core version 6.3.1.Final
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.Restaurant) `staticFetchableList` generator
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.Restaurant) `sqmMultiTableInsertStrategy` interpretation
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : PluralAttributeMapping( NavigableRole[com.foodorder.app.entities.Order.orderItems#{element}]) - element descriptor
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(com.foodorder.app.entities.Order.orderItems)#finishInitialization
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : PluralAttributeMapping(com.foodorder.app.entities.Order.orderItems) - key descriptor
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[com.foodorder.app.entities.Order.user]
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.Order) `staticFetchableList` generator
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[com.foodorder.app.entities.CartItem.foodItem]
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : To-one key - NavigableRole[com.foodorder.app.entities.CartItem.user]
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.CartItem) `staticFetchableList` generator
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.User) `staticFetchableList` generator
2025-04-28 18:56:43 [main] DEBUG o.h.o.m.m.creation - Starting PostInitCallbackEntry : Entity(com.foodorder.app.entities.FoodItem) `staticFetchableList` generator
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.foodorder.app.entities.OrderItem
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select id from order_items where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert (0): insert into order_items (foodItem_id,order_id,price,quantity) values (?,?,?,?)
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update (0): update order_items set foodItem_id=?,order_id=?,price=?,quantity=? where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete (0): delete from order_items where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : oi1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [StandardTableGroup(com.foodorder.app.entities.OrderItem)] with identifierForTableGroup [com.foodorder.app.entities.OrderItem] for NavigablePath [com.foodorder.app.entities.OrderItem] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@11810917] with identifierForTableGroup [com.foodorder.app.entities.OrderItem.foodItem] for NavigablePath [com.foodorder.app.entities.OrderItem.foodItem] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : fi1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@7841bd30] with identifierForTableGroup [com.foodorder.app.entities.OrderItem.order] for NavigablePath [com.foodorder.app.entities.OrderItem.order] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : o1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@377dfb8d] with identifierForTableGroup [com.foodorder.app.entities.OrderItem.order.user] for NavigablePath [com.foodorder.app.entities.OrderItem.order.user] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : u1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.r.g.AST - DomainResult Graph:
 \-EntityResultImpl [com.foodorder.app.entities.OrderItem]
 |  +-EntityFetchJoinedImpl [com.foodorder.app.entities.OrderItem.foodItem]
 |  +-EntityFetchJoinedImpl [com.foodorder.app.entities.OrderItem.order]
 |  +-BasicFetch [com.foodorder.app.entities.OrderItem.price]
 |  \-BasicFetch [com.foodorder.app.entities.OrderItem.quantity]

2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (oi1 : com.foodorder.app.entities.OrderItem) {
          primaryTableReference : order_items as oi1_0
          TableGroupJoins {
            left  join LazyTableGroup (fi1 : com.foodorder.app.entities.OrderItem.foodItem) {
              primaryTableReference : food as fi1_0
            }
            left  join LazyTableGroup (o1 : com.foodorder.app.entities.OrderItem.order) {
              primaryTableReference : orders as o1_0
              TableGroupJoins {
                left  join LazyTableGroup (u1 : com.foodorder.app.entities.OrderItem.order.user) {
                  primaryTableReference : users as u1_0
                }
              }
            }
          }
        }
      }
    }

2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.foodorder.app.entities.Restaurant
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select id from restaurants where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert (0): insert into restaurants (name,id) values (?,?)
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update (0): update restaurants set name=? where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete (0): delete from restaurants where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : r1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [StandardTableGroup(com.foodorder.app.entities.Restaurant)] with identifierForTableGroup [com.foodorder.app.entities.Restaurant] for NavigablePath [com.foodorder.app.entities.Restaurant] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.r.g.AST - DomainResult Graph:
 \-EntityResultImpl [com.foodorder.app.entities.Restaurant]
 |  \-BasicFetch [com.foodorder.app.entities.Restaurant.name]

2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (r1 : com.foodorder.app.entities.Restaurant) {
          primaryTableReference : restaurants as r1_0
        }
      }
    }

2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.foodorder.app.entities.Order
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select id from orders where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert (0): insert into orders (orderOn,orderStatus,totalBill,user_userId) values (?,?,?,?)
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update (0): update orders set orderOn=?,orderStatus=?,totalBill=?,user_userId=? where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete (0): delete from orders where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : o1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [StandardTableGroup(com.foodorder.app.entities.Order)] with identifierForTableGroup [com.foodorder.app.entities.Order] for NavigablePath [com.foodorder.app.entities.Order] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@47058864] with identifierForTableGroup [com.foodorder.app.entities.Order.user] for NavigablePath [com.foodorder.app.entities.Order.user] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : u1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.r.g.AST - DomainResult Graph:
 \-EntityResultImpl [com.foodorder.app.entities.Order]
 |  +-DelayedCollectionFetch [com.foodorder.app.entities.Order.orderItems]
 |  +-BasicFetch [com.foodorder.app.entities.Order.orderOn]
 |  +-BasicFetch [com.foodorder.app.entities.Order.orderStatus]
 |  +-BasicFetch [com.foodorder.app.entities.Order.totalBill]
 |  \-EntityFetchJoinedImpl [com.foodorder.app.entities.Order.user]

2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (o1 : com.foodorder.app.entities.Order) {
          primaryTableReference : orders as o1_0
          TableGroupJoins {
            left  join LazyTableGroup (u1 : com.foodorder.app.entities.Order.user) {
              primaryTableReference : users as u1_0
            }
          }
        }
      }
    }

2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.foodorder.app.entities.CartItem
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select id from cart_items where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert (0): insert into cart_items (foodItem_id,quantity,user_userId) values (?,?,?)
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update (0): update cart_items set foodItem_id=?,quantity=?,user_userId=? where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete (0): delete from cart_items where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : ci1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [StandardTableGroup(com.foodorder.app.entities.CartItem)] with identifierForTableGroup [com.foodorder.app.entities.CartItem] for NavigablePath [com.foodorder.app.entities.CartItem] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@774d8276] with identifierForTableGroup [com.foodorder.app.entities.CartItem.foodItem] for NavigablePath [com.foodorder.app.entities.CartItem.foodItem] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : fi1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@6ce26986] with identifierForTableGroup [com.foodorder.app.entities.CartItem.user] for NavigablePath [com.foodorder.app.entities.CartItem.user] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : u1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.r.g.AST - DomainResult Graph:
 \-EntityResultImpl [com.foodorder.app.entities.CartItem]
 |  +-EntityFetchJoinedImpl [com.foodorder.app.entities.CartItem.foodItem]
 |  +-BasicFetch [com.foodorder.app.entities.CartItem.quantity]
 |  \-EntityFetchJoinedImpl [com.foodorder.app.entities.CartItem.user]

2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (ci1 : com.foodorder.app.entities.CartItem) {
          primaryTableReference : cart_items as ci1_0
          TableGroupJoins {
            left  join LazyTableGroup (fi1 : com.foodorder.app.entities.CartItem.foodItem) {
              primaryTableReference : food as fi1_0
            }
            left  join LazyTableGroup (u1 : com.foodorder.app.entities.CartItem.user) {
              primaryTableReference : users as u1_0
            }
          }
        }
      }
    }

2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.foodorder.app.entities.User
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select userId from users where userId=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert (0): insert into users (address,email,isLoggedIn,name,password,role) values (?,?,?,?,?,?)
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update (0): update users set address=?,email=?,isLoggedIn=?,name=?,password=?,role=? where userId=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete (0): delete from users where userId=?
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : u1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [StandardTableGroup(com.foodorder.app.entities.User)] with identifierForTableGroup [com.foodorder.app.entities.User] for NavigablePath [com.foodorder.app.entities.User] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.r.g.AST - DomainResult Graph:
 \-EntityResultImpl [com.foodorder.app.entities.User]
 |  +-BasicFetch [com.foodorder.app.entities.User.address]
 |  +-BasicFetch [com.foodorder.app.entities.User.email]
 |  +-BasicFetch [com.foodorder.app.entities.User.isLoggedIn]
 |  +-BasicFetch [com.foodorder.app.entities.User.name]
 |  +-BasicFetch [com.foodorder.app.entities.User.password]
 |  \-BasicFetch [com.foodorder.app.entities.User.role]

2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (u1 : com.foodorder.app.entities.User) {
          primaryTableReference : users as u1_0
        }
      }
    }

2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister - Static SQL for entity: com.foodorder.app.entities.FoodItem
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Version select: select id from food where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Insert (0): insert into food (category,name,price,restaurantId) values (?,?,?,?)
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Update (0): update food set category=?,name=?,price=?,restaurantId=? where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.p.e.AbstractEntityPersister -  Delete (0): delete from food where id=?
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : fi1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [StandardTableGroup(com.foodorder.app.entities.FoodItem)] with identifierForTableGroup [com.foodorder.app.entities.FoodItem] for NavigablePath [com.foodorder.app.entities.FoodItem] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.r.g.AST - DomainResult Graph:
 \-EntityResultImpl [com.foodorder.app.entities.FoodItem]
 |  +-BasicFetch [com.foodorder.app.entities.FoodItem.category]
 |  +-BasicFetch [com.foodorder.app.entities.FoodItem.name]
 |  +-BasicFetch [com.foodorder.app.entities.FoodItem.price]
 |  \-BasicFetch [com.foodorder.app.entities.FoodItem.restaurantId]

2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (fi1 : com.foodorder.app.entities.FoodItem) {
          primaryTableReference : food as fi1_0
        }
      }
    }

2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : oi1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [CollectionTableGroup(com.foodorder.app.entities.Order.orderItems)] with identifierForTableGroup [com.foodorder.app.entities.Order.orderItems] for NavigablePath [com.foodorder.app.entities.Order.orderItems] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@23121d14] with identifierForTableGroup [com.foodorder.app.entities.Order.orderItems.{element}] for NavigablePath [com.foodorder.app.entities.Order.orderItems.{element}] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : oi1_1
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@649b5891] with identifierForTableGroup [com.foodorder.app.entities.Order.orderItems.{element}.foodItem] for NavigablePath [com.foodorder.app.entities.Order.orderItems.{element}.foodItem] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : fi1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@7a3f08b6] with identifierForTableGroup [com.foodorder.app.entities.Order.orderItems.{element}.order] for NavigablePath [com.foodorder.app.entities.Order.orderItems.{element}.order] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : o1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [org.hibernate.sql.ast.tree.from.LazyTableGroup@1be52861] with identifierForTableGroup [com.foodorder.app.entities.Order.orderItems.{element}.order.user] for NavigablePath [com.foodorder.app.entities.Order.orderItems.{element}.order.user] 
2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : u1_0
2025-04-28 18:56:43 [main] DEBUG o.h.o.r.g.AST - DomainResult Graph:
 \-CollectionDomainResult [com.foodorder.app.entities.Order.orderItems]

2025-04-28 18:56:43 [main] DEBUG o.h.o.s.a.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        CollectionTableGroup (oi1 : com.foodorder.app.entities.Order.orderItems) {
          primaryTableReference : orders_order_items as oi1_0
          NestedTableGroupJoins {
             join LazyTableGroup (oi1 : com.foodorder.app.entities.Order.orderItems.{element}) {
              primaryTableReference : order_items as oi1_1
              TableGroupJoins {
                left  join LazyTableGroup (fi1 : com.foodorder.app.entities.Order.orderItems.{element}.foodItem) {
                  primaryTableReference : food as fi1_0
                }
                left  join LazyTableGroup (o1 : com.foodorder.app.entities.Order.orderItems.{element}.order) {
                  primaryTableReference : orders as o1_0
                  TableGroupJoins {
                    left  join LazyTableGroup (u1 : com.foodorder.app.entities.Order.orderItems.{element}.order.user) {
                      primaryTableReference : users as u1_0
                    }
                  }
                }
              }
            }
          }
        }
      }
    }

2025-04-28 18:56:43 [main] DEBUG o.h.o.j.mutation - Static SQL for collection: com.foodorder.app.entities.Order.orderItems
2025-04-28 18:56:43 [main] DEBUG o.h.o.j.mutation -  Row insert: insert into orders_order_items (Order_id,orderItems_id) values (?,?)
2025-04-28 18:56:43 [main] DEBUG o.h.o.j.mutation -  Row delete: delete from orders_order_items where Order_id=? and orderItems_id=?
2025-04-28 18:56:43 [main] DEBUG o.h.o.j.mutation -  One-shot delete: delete from orders_order_items where Order_id=?
2025-04-28 18:56:43 [main] DEBUG o.h.e.t.j.p.i.JtaPlatformInitiator - No JtaPlatform was specified, checking resolver
2025-04-28 18:56:43 [main] DEBUG o.h.e.t.j.p.i.JtaPlatformResolverInitiator - No JtaPlatformResolver was specified, using default [org.hibernate.engine.transaction.jta.platform.internal.StandardJtaPlatformResolver]
2025-04-28 18:56:43 [main] DEBUG o.h.e.t.j.p.i.StandardJtaPlatformResolver - Could not resolve JtaPlatform, using default [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2025-04-28 18:56:43 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2025-04-28 18:56:43 [main] DEBUG o.h.t.s.TypeConfiguration$Scope - Scoping TypeConfiguration [org.hibernate.type.spi.TypeConfiguration@5d58c727] to SessionFactoryImplementor [org.hibernate.internal.SessionFactoryImpl@642c6461]
2025-04-28 18:56:43 [main] DEBUG o.h.q.n.NamedObjectRepository - Checking 0 named HQL queries
2025-04-28 18:56:43 [main] DEBUG o.h.q.n.NamedObjectRepository - Checking 0 named SQL queries
2025-04-28 18:56:43 [main] DEBUG o.h.t.s.s.SchemaManagementToolCoordinator - No schema actions specified for contributor `orm`; doing nothing
2025-04-28 18:56:43 [main] DEBUG o.h.t.s.s.SchemaManagementToolCoordinator - No actions found; doing nothing
2025-04-28 18:56:43 [main] DEBUG o.h.i.SessionFactoryRegistry - Initializing SessionFactoryRegistry : org.hibernate.internal.SessionFactoryRegistry@38087342
2025-04-28 18:56:43 [main] DEBUG o.h.i.SessionFactoryRegistry - Registering SessionFactory: 394f10a5-008c-4a40-bb0b-c0592cb428ce (<unnamed>)
2025-04-28 18:56:43 [main] DEBUG o.h.i.SessionFactoryRegistry - Not binding SessionFactory to JNDI, no JNDI name configured
2025-04-28 18:56:43 [main] DEBUG o.h.i.SessionFactoryImpl - Instantiated SessionFactory
2025-04-28 18:56:43 [main] DEBUG o.h.s.i.StatisticsInitiator - Statistics initialized [enabled=false]
2025-04-28 18:56:43 [main] DEBUG o.h.e.t.i.TransactionImpl - On TransactionImpl creation, JpaCompliance#isJpaTransactionComplianceEnabled == false
2025-04-28 18:56:43 [main] INFO  c.f.a.FoodOrderApp - Application started...
2025-04-28 18:56:52 [main] DEBUG o.h.o.q.hql - HQL : SELECT u FROM User u WHERE u.email = :email
2025-04-28 18:56:53 [main] DEBUG o.h.o.q.s.creation - Applying inferable type to SqmExpression [SqmNamedParameter(email)] : null -> SqmBasicValuedSimplePath(com.foodorder.app.entities.User(u).email)
2025-04-28 18:56:53 [main] DEBUG o.h.o.q.s.ast - SqmStatement Tree :
    -> [select]
      -> [query-spec]
        -> [select]
          -> [selection]
            -> [root] - `com.foodorder.app.entities.User(u)`
            <- [root] - `com.foodorder.app.entities.User(u)`
          <- [selection]
        <- [select]
        -> [from]
          -> [root] - `com.foodorder.app.entities.User(u)`
          <- [root] - `com.foodorder.app.entities.User(u)`
        <- [from]
        -> [where]
          -> [EQUAL]
              -> [basic-path] - `com.foodorder.app.entities.User(u).email`
              :email
          <- [EQUAL]
        <- [where]
      <- [query-spec]
    <- [select]

2025-04-28 18:56:53 [main] DEBUG o.h.o.s.a.create - Created new SQL alias : u1_0
2025-04-28 18:56:53 [main] DEBUG o.h.o.s.a.create - Registration of TableGroup [StandardTableGroup(com.foodorder.app.entities.User(u))] with identifierForTableGroup [com.foodorder.app.entities.User] for NavigablePath [com.foodorder.app.entities.User] 
2025-04-28 18:56:53 [main] DEBUG o.h.q.s.s.BaseSqmToSqlAstConverter - Determining mapping-model type for SqmParameter : SqmNamedParameter(email)
2025-04-28 18:56:53 [main] DEBUG o.h.q.s.s.BaseSqmToSqlAstConverter - Determining mapping-model type for SqmPath : SqmBasicValuedSimplePath(com.foodorder.app.entities.User(u).email) 
2025-04-28 18:56:53 [main] DEBUG o.h.o.r.g.AST - DomainResult Graph:
 \-EntityResultImpl [com.foodorder.app.entities.User(u)]
 |  +-BasicFetch [com.foodorder.app.entities.User(u).address]
 |  +-BasicFetch [com.foodorder.app.entities.User(u).email]
 |  +-BasicFetch [com.foodorder.app.entities.User(u).isLoggedIn]
 |  +-BasicFetch [com.foodorder.app.entities.User(u).name]
 |  +-BasicFetch [com.foodorder.app.entities.User(u).password]
 |  \-BasicFetch [com.foodorder.app.entities.User(u).role]

2025-04-28 18:56:53 [main] DEBUG o.h.o.s.a.tree - SQL AST Tree:
    SelectStatement {
      FromClause {
        StandardTableGroup (u1 : com.foodorder.app.entities.User(u)) {
          primaryTableReference : users as u1_0
        }
      }
    }

2025-04-28 18:56:53 [main] DEBUG o.h.o.s.exec - Skipping reading Query result cache data: cache-enabled = false, cache-mode = NORMAL
2025-04-28 18:56:53 [main] DEBUG o.h.o.results - Initializer list
2025-04-28 18:56:53 [main] DEBUG o.h.o.results -     com.foodorder.app.entities.User(u) -> EntityResultInitializer(com.foodorder.app.entities.User(u))@820982507 (SingleTableEntityPersister(com.foodorder.app.entities.User))
2025-04-28 18:56:53 [main] DEBUG o.h.SQL - select u1_0.userId,u1_0.address,u1_0.email,u1_0.isLoggedIn,u1_0.name,u1_0.password,u1_0.role from users u1_0 where u1_0.email=?
2025-04-28 18:56:53 [main] DEBUG o.h.o.results - Extracted JDBC value [0] - [3]
2025-04-28 18:56:53 [main] DEBUG o.h.o.r.l.entity - (EntityResultInitializer) Hydrated EntityKey (com.foodorder.app.entities.User(u)): 3
2025-04-28 18:56:53 [main] DEBUG o.h.o.r.l.entity - (EntityResultInitializer) Created new entity instance [com.foodorder.app.entities.User(u)#3] : 509065091
2025-04-28 18:56:53 [main] DEBUG o.h.o.results - Extracted JDBC value [1] - [lower parel]
2025-04-28 18:56:53 [main] DEBUG o.h.o.results - Extracted JDBC value [2] - [admin@gmail.com]
2025-04-28 18:56:53 [main] DEBUG o.h.o.results - Extracted JDBC value [3] - [true]
2025-04-28 18:56:53 [main] DEBUG o.h.o.results - Extracted JDBC value [4] - [Dss]
2025-04-28 18:56:53 [main] DEBUG o.h.o.results - Extracted JDBC value [5] - [Admin@123]
2025-04-28 18:56:53 [main] DEBUG o.h.o.results - Extracted JDBC value [6] - [ADMIN]
2025-04-28 18:56:53 [main] DEBUG o.h.o.r.l.entity - (EntityResultInitializer) Done materializing entityInstance : com.foodorder.app.entities.User(u)#3
2025-04-28 18:56:53 [main] DEBUG o.h.o.r.loading - Calling top-level assembler (0 / 1) : org.hibernate.sql.results.graph.entity.internal.EntityAssembler@4bbc02ef
2025-04-28 18:56:53 [main] DEBUG o.h.r.j.i.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2025-04-28 18:56:53 [main] DEBUG o.h.r.j.i.LogicalConnectionManagedImpl - Initiating JDBC connection release from afterTransaction
2025-04-28 18:56:53 [main] DEBUG o.h.e.t.i.TransactionImpl - begin
2025-04-28 18:56:53 [main] DEBUG o.h.e.t.i.TransactionImpl - committing
2025-04-28 18:56:53 [main] DEBUG o.h.e.i.AbstractFlushingEventListener - Processing flush-time cascades
2025-04-28 18:56:53 [main] DEBUG o.h.e.i.AbstractFlushingEventListener - Dirty checking collections
